"ID","DeviceFlag4G","DataArpu","DataAllowanceContinuous","DataAllowanceOneShot","DeviceFlagSmartphone","MonthlyVoiceTrafficCount","MonthlySMSTrafficCount","CustomerAge","EstimatedDevicePrice","MonthlyDataTraffic","CustomerGender","CustomerExpatriate","Province","Region","ZipCode","ChurnScore","AirportConnectionsDuration","AirportConnectionsCount","StationConnectionsDuration","StationConnectionsCount","ParkingConnectionsDuration","ParkingConnectionsCount","File-Transfer","Games","Instant-Messaging-Applications","Mail","Music-Streaming","Network-Operation","P2P-Applications","Security","Streaming-Applications","Terminals","Unclassified","VoIP","Web-Applications","Product"
12757,1.0,0.031017210769390333,0.027094561796563405,"",1.0,0.16341145833333331,0.004119850187265918,"",0.6265060240963857,0.010647012322085548,0.0,0.0,"CATANIA","SICILIA","95129","",0.0,0.0,1.0,1.0,0.0,0.0,0.16064164260528765,0.004357423713638558,0.054779599381212865,0.015162732429348753,0.026323495975027183,0.0032502234209039675,0.0014875419249838194,0.0152821517069273,0.1982704581189668,0.0,0.005047491187850606,0.00072755103340805,0.5146696885024444,"V-Bag"
11243,0.0,"",0.027094561796563405,"",1.0,0.018880208333333332,0.00024968789013732833,"(20, 30]","",0.005489209308242995,0.0,0.0,"","","",0.043137903843797835,0.0,0.0,0.0,0.0,0.0,0.0,0.0062627998040276425,0.0,0.4112055801428036,0.00036617546692570513,0.0,0.0,0.0,0.003408943025957716,0.10859299561444766,0.0,0.002374534961281507,0.001916015634850932,0.4658729553497053,"Non-Customer"
7775,0.0,"",0.010513985334602693,"",1.0,0.08528645833333333,0.0,"(50, 60]",0.13090830843373497,0.0005902352907023707,1.0,0.0,"LATINA","LAZIO","04100",0.1263699212837804,0.0,0.0,0.0,0.0,0.0,0.0,0.017627513552679587,0.0017129158451862484,0.4785487361877912,0.001848532357393265,0.0,0.0008956789498865777,0.0,0.00033658107092577884,0.0553650039638348,0.0,0.005271344699630418,0.0042567013999802355,0.4341369919726919,"Non-Customer"
4885,0.0,0.15508605384695165,0.010513985334602693,"",1.0,0.017578125,0.0,"(50, 60]",0.13253012048192772,0.0007346387416658085,1.0,0.0,"","","",0.05932772366671976,0.0,0.0,0.0,0.0,0.0,0.0,0.06927283645684272,0.008261238892599759,0.01899089955588919,0.0,0.0,0.0,0.0,0.0,0.2008158545212999,0.0,0.001427571786802118,0.15377011123142284,0.5474614875551435,"Non-Customer"
78,0.0,0.16509160570804532,0.10999744410636697,"",1.0,0.150390625,0.0004993757802746567,"(30, 40]","",0.0072802911345657235,0.0,0.0,"","","",0.023755394808144426,0.0,0.0,0.0,0.03348681456676439,0.0,0.0,0.014561485338362781,0.006169277916380808,0.06588679406727023,0.0005551471742910045,0.009520141834145356,0.003406605025342977,0.003281136946442513,0.1705338142408658,0.06892451157633821,0.0,0.00273279491667979,2.5058223652526453e-06,0.6544257851415153,"V-Bag"
6417,1.0,0.23262908077042752,0.010513985334602693,"",1.0,0.04296875,0.0004993757802746567,"(50, 60]","",0.011277927626557008,0.0,0.0,"ROMA","LAZIO","00060",0.10010334109423637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
4260,0.0,"","","",1.0,0.06315104166666666,0.0007490636704119849,"(10, 20]","",0.0436560532607487,0.0,0.0,"","","",0.050309452022313295,0.0,0.0,0.13678065054211844,0.15069066555043975,0.0762171410794836,0.22302158273381295,0.011332570105194069,0.0004962390125217071,0.02457994709336277,0.00082568851168973,0.007361830025185317,0.00037796020059147284,1.006681778681093e-05,0.010583004418938752,0.3614614831038165,1.776890253556504e-05,0.001805815265065868,0.007163701603035016,0.5739839249402764,"Non-Customer"
1046,1.0,"",0.021567702975909833,"",1.0,0.076171875,0.0,"(50, 60]",0.2891566265060241,0.01765190095287423,1.0,0.0,"LATINA","LAZIO","04011",0.031012556470589658,0.0,0.0,1.0,1.0,1.0,1.0,0.052270601880678634,6.461558945641453e-07,0.15153256811558746,0.00339105933494788,0.0,0.0,3.962613497050835e-07,0.0002715214897477857,0.17231405799940147,0.0,0.002323083233622673,0.0015856983375668301,0.616310367191203,"V-Auto"
81,1.0,0.434051821437505,0.16170031694473908,"",1.0,0.20377604166666666,0.007240948813982522,"(30, 40]",0.7228915662650603,0.09726691480451646,1.0,0.0,"FOGGIA","PUGLIA","71036",0.08115030059076896,0.019992003198720517,0.07812500000000004,0.07839866555462885,0.05860192549183768,0.0163322445170322,0.02158273381294964,0.012048948238899824,0.0006414635161031858,0.02542412250965836,0.003051194512312602,0.008722165470965314,0.0007761609967953511,1.823640098543031e-08,0.01514411449110695,0.2626215209026872,0.0,0.00014187636682765978,0.0002055692104247345,0.6712228455478179,"V-Auto"
8759,1.0,0.15508605384695165,0.016219129923664442,"",1.0,0.057291666666666664,0.0,"(30, 40]",0.5783132530120483,0.009504789522157157,1.0,0.0,"TORINO","PIEMONTE","10036",0.16375236611875565,0.0,0.0,0.0,0.0,0.0,0.0,0.12379960840643164,9.2202782863796e-05,0.027161423197283468,0.009237455676755041,0.0,0.0,0.009938093053659487,0.0015362748956526766,0.4695552026049727,0.02040011440564238,0.002060494235101813,0.003948318780033561,0.33227081196160346,"Non-Customer"
11518,0.0,"","","",0.0,0.0,0.0,"(20, 30]","",0.0,0.0,0.0,"","","",0.019986473535946167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Pet"
638,0.0,0.15508605384695165,0.021567702975909833,"",1.0,0.020833333333333332,0.0,"(50, 60]","",0.008527842255942318,1.0,0.0,"ROVIGO","VENETO","45010",0.21688475635480825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
7086,0.0,0.15508605384695165,0.03814827943787055,"",1.0,0.19856770833333331,0.00024968789013732833,"(30, 40]","",0.030298874897536066,0.0,0.0,"PALERMO","SICILIA","90147",0.2813749696108026,0.0,0.0,0.0,0.0,0.0,0.0,0.005527971616944621,6.63920554263764e-05,0.0354924658431198,0.0009544338189158856,0.0,1.372405674608138e-06,0.0,0.004414367628301767,0.7211761205357508,0.0,0.004022943928221792,0.0028609149433862857,0.2254830172242581,"Non-Customer"
8383,0.0,"","","",0.0,"","","","","",0.0,0.0,"","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Auto"
10721,1.0,"","","",1.0,0.10677083333333333,0.00024968789013732833,"(20, 30]",0.6626506024096387,0.04947880982598994,1.0,0.0,"TRAPANI","SICILIA","91026",0.067444739878492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
4135,0.0,0.2326290807704275,0.010513985334602693,"",1.0,0.028645833333333332,0.0,"(50, 60]",0.13253012048192772,0.0038642979501916906,1.0,0.0,"OLBIA-TEMPIO","SARDEGNA","07021",0.10889649906037514,0.0,0.0,0.0,0.0,0.0,0.0,0.004960834176911266,1.3706636350282638e-06,0.06172825041376932,0.0012104907389609149,0.0,0.0,0.0,0.0,0.04965877811042162,0.0,0.003246350975776833,0.005182655405727018,0.8740112695147979,"Non-Customer"
1841,1.0,0.15508605384695165,0.03814827943787055,"",1.0,0.0234375,0.00024968789013732833,"(40, 50]",0.5060240963855422,0.009050399212880492,1.0,0.0,"","","",0.0924284545061556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
4170,0.0,0.10856023769286618,0.021567702975909833,"",1.0,0.072265625,0.0004993757802746567,"(40, 50]","",0.007303618714735092,0.0,0.0,"ROMA","LAZIO","00173",0.0970924432452748,0.6437425029988006,0.9244791666666672,0.11175979983319433,0.15069066555043975,0.0,0.0,0.0021500902079801907,0.00030709519936544436,0.06271772863723228,0.0007340377275968446,0.0017338004563919244,0.0,1.9484596523601925e-07,0.0015350898965274453,0.2029989956480651,0.0,0.01176246302518336,0.006008172312081435,0.7100523320436107,"Non-Customer"
2686,1.0,0.23262908077042752,0.021567702975909833,"",1.0,0.024088541666666664,0.0016229712858926342,"(40, 50]","",0.001048206595473185,0.0,0.0,"TRENTO","TRENTINO-ALTO ADIGE","38030",0.04923448869656254,0.0,0.0,0.0,0.0,0.0,0.0,0.05893210930177058,0.0014388143774961342,0.0671614001303238,0.041354854703921695,0.0,0.0,0.0,0.0,0.018316683980458437,0.0,0.012503511377039664,0.019359155662274644,0.7809334704667149,"Non-Customer"
7204,0.0,0.11356301362341299,0.04955856861599405,"",0.0,0.08984375,0.008239700374531835,"(20, 30]","",0.1326905487099743,0.0,0.0,"BERGAMO","LOMBARDIA","24057",0.1623552470099438,0.0,0.0,0.0,0.0,0.5109659356042932,0.38848920863309355,0.05504235542926463,2.3362571904275782e-05,0.004784954455221436,0.0044081876227641936,0.028669852326535333,3.0599491646992945e-06,0.0009374189117199533,0.0005591603845748977,0.6703699990762686,0.0,0.0016644306687472565,0.0009250331348007664,0.23261218546903398,"V-Bag"
9209,1.0,0.15508605384695165,0.10999744410636697,"",1.0,0.044921875,0.005118601747815231,"(60, 70]",0.5060240963855422,0.0030183163616573096,1.0,0.0,"BOLOGNA","EMILIA-ROMAGNA","40037","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Bag"
10,0.0,0.20161187000103717,0.005526858820653571,"",1.0,0.08658854166666666,0.0,"(50, 60]","",0.0013426183339775913,1.0,0.0,"MANTOVA","LOMBARDIA","46040",0.13184800949996048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
4370,0.0,0.15508605384695165,0.010513985334602693,"",1.0,0.08072916666666666,0.0004993757802746567,"(30, 40]","",0.010895550329366635,0.0,0.0,"CASERTA","CAMPANIA","81042",0.15211404964193453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
4457,0.0,0.031017210769390333,0.0657825735411384,"",1.0,0.18033854166666666,0.002372034956304619,"(40, 50]","",0.062394927742008555,1.0,0.0,"ROMA","LAZIO","00134","",0.005997600959616154,0.0,0.10925771476230191,0.11720385098367536,0.3048685643179344,0.26618705035971224,0.10068744063475617,4.0655296448329775e-05,0.031477969668362284,0.004620083808825753,0.0027284634310560697,6.8557310403232e-05,0.001801790401578946,0.015930729138971884,0.4902362670566989,0.0,0.0015158857458304235,0.0029126908124566344,0.3479794666946113,"V-Bag"
936,0.0,0.15508605384695165,0.010513985334602693,"",1.0,0.15299479166666666,0.0014981273408239699,"(60, 70]","",0.011777198198863413,0.0,0.0,"ROMA","LAZIO","00042",0.05526516185651113,0.0,0.0,1.0,1.0,0.0,0.0,0.013374978839253177,0.0005040158422922028,0.3208079303345833,0.00045598731822485964,0.0,0.0,9.798671839582248e-08,0.0015348717513502172,0.07218066621888035,0.0,0.028991426131519518,0.0225852003493928,0.5395648252277853,"V-Pet"
2915,0.0,"","","",1.0,0.0,0.0,"(40, 50]","",0.0,1.0,0.0,"VERONA","VENETO","37026",0.0159123417040364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
9067,0.0,"",0.292562070956343,"",1.0,0.09309895833333333,0.002122347066167291,"(30, 40]","",0.03894089367430085,1.0,0.0,"CATANIA","SICILIA","95016",0.2952329567783598,1.0,0.9999999999999999,0.1451209341117598,0.050230221850146584,0.0,0.0,0.023818608212042885,8.287610055315025e-05,0.05228871418648827,0.01480503267613956,0.13927176406428607,0.0005525950070300067,0.012321357435748831,0.005368257892045265,0.12071922658711433,0.00036907565807850484,0.007489593576583964,0.007337629221531328,0.6155752693823578,"V-Bag"
1159,1.0,0.2789657675905533,0.1731106061228626,"",1.0,0.130859375,0.004993757802746567,"(60, 70]",0.8795180722891568,0.009492447603233091,1.0,0.0,"MILANO","LOMBARDIA","20128",0.202258825035326,0.0,0.0,0.045037531276063386,0.05860192549183768,0.190542852698709,0.2517985611510791,0.012216693173186795,0.0011567929993939608,0.010317911829251987,0.010670001261628469,0.004214389098211306,0.0015156005355281429,0.00013464837150815382,0.07296095770294997,0.14262016088004034,0.0,0.005881743022336125,0.09726377319073487,0.6410473279352299,"Non-Customer"
12486,1.0,"","","",1.0,0.068359375,0.004993757802746567,"(50, 60]",0.26506024096385544,0.0,0.0,0.0,"TORINO","PIEMONTE","10070",0.07552457478875736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Pet"
5149,0.0,0.15508605384695165,0.011053717641307144,"",1.0,0.029947916666666664,0.00012484394506866417,"(70, 80]","",0.005266037076924595,1.0,0.0,"VICENZA","VENETO","36061",0.08510253484117343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
5120,0.0,"","","",0.0,"","","","","",0.0,0.0,"","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Auto"
6067,0.0,"","",0.15384615384615385,1.0,0.1875,0.0014981273408239699,"(80, 90]","",0.020003675015672247,0.0,0.0,"","","",0.11754702916210588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Pet"
8120,1.0,0.23262908077042752,0.06043400048889302,0.7692307692307693,1.0,0.033203125,0.0004993757802746567,"(40, 50]",0.26506024096385544,0.059026491567475775,0.0,0.0,"BOLOGNA","EMILIA-ROMAGNA","40139",0.2333546255336839,0.0,0.0,0.0,0.0,0.2022087416394463,0.26618705035971224,0.03712076328090352,4.4609816148341095e-06,0.04805752072548685,0.0035738630815539273,1.9216967031697374e-05,0.0,1.7803119309458576e-08,0.0003899672267037449,0.6481683921914316,0.0,0.005155799954928222,0.0021138615726455493,0.25539613621458074,"Non-Customer"
8542,0.0,"",0.027094561796563405,"",1.0,0.07552083333333333,0.00037453183520599247,"(50, 60]","",0.014446606575833866,0.0,0.0,"","","",0.039997902514041235,0.41683326669332277,0.6640625000000003,0.8607172643869891,1.0,0.07932804479701354,0.2302158273381295,0.00468524201595469,2.4341313714769034e-07,0.725004203395867,0.0024511631318673253,0.0,0.0,7.673196443023157e-05,0.002413984907322354,0.0020971862889295934,0.0,0.0012228606187149216,0.0011066675366777196,0.260941716727099,"V-Pet"
9043,0.0,0.031017210769390333,0.054728855899831265,"",1.0,0.40885416666666663,0.00449438202247191,"(50, 60]","",0.0496197779163067,1.0,0.0,"ROMA","LAZIO","00162","",0.0,0.0,0.1317764804003336,0.21766429468396853,0.0,0.0,0.017167902255814015,0.0016024849178423394,0.03614609554926209,0.005983125268077411,0.02646578882048919,0.0009340644581597422,0.00029188150155079495,0.01597765080077639,0.2830577007799284,0.0,0.004234878268519004,0.003937435909796775,0.6042009914697839,"V-Auto"
1890,1.0,0.15622082985070984,0.010513985334602693,"",1.0,0.09635416666666666,0.006616729088639201,"(40, 50]",0.7228915662650603,0.004341667006921545,0.0,0.0,"AVELLINO","CAMPANIA","83040",0.1988199319500344,0.0,0.0,0.0,0.0,0.0,0.0,0.011847574895127954,0.0015309969735996074,0.15062790551466146,0.000147412293615549,0.015473410358471959,0.0011360675661673588,0.0,0.016490832304821536,0.27247395208420394,0.0,0.0007870337628013553,0.0,0.5294848142465293,"Non-Customer"
1236,0.0,0.15508605384695165,0.010513985334602693,"",1.0,0.12630208333333331,0.0009987515605493133,"(70, 80]","",0.0024063797023666047,1.0,0.0,"MASSA-CARRARA","TOSCANA","54033",0.1402787040198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Bag"
403,0.0,"","","",0.0,0.057291666666666664,0.0056179775280898875,"","",0.08819988276212534,0.0,0.0,"","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Auto"
1782,0.0,0.15508605384695165,0.04920199707917769,"",0.0,0.17708333333333331,0.0007490636704119849,"(40, 50]","",0.05809646945587275,0.0,0.0,"MESSINA","SICILIA","98147",0.20460179686461594,0.0,0.0,0.0,0.0,0.0,0.0,0.057648372952311434,5.8189290153771555e-05,0.026692805365237,0.000582483583255271,1.1522479580871993e-05,0.0,2.807141729252306e-08,1.2328867978675099e-05,0.1978062281942246,0.0,0.0007066385371300491,0.029246179413744668,0.6872352232449663,"Non-Customer"
7915,0.0,0.26073003922908444,0.021032845670685297,"",1.0,0.26627604166666663,0.0013732833957553058,"(20, 30]","",0.012015558480341195,0.0,0.0,"","","",0.10633182820554593,0.0,0.0,0.0,0.0,0.869497589049619,1.0,0.004584124599526617,0.0001780510825185564,0.17435077911154995,0.005336326994711428,0.0,0.0,0.0,7.663271691247144e-05,0.26330937386772296,0.0,0.005846930101279606,0.0047167998002061685,0.5416009817255723,"Non-Customer"
12700,1.0,0.2636462915398179,0.01604084415525626,"",1.0,0.0859375,0.0017478152309612983,"(40, 50]","",0.0010801289846850315,0.0,0.0,"BOLZANO-BOZEN","TRENTINO-ALTO ADIGE","39012",0.21858763345044493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
1918,1.0,"","","",1.0,0.011067708333333332,0.0,"(40, 50]",0.20481927710843376,0.003806798178483484,1.0,0.0,"MANTOVA","LOMBARDIA","46047",0.052494369431507364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
1429,0.0,"",0.04759742516350407,"",1.0,0.03841145833333333,0.0,"(50, 60]","",0.0038851559377585656,0.0,0.0,"NAPOLI","CAMPANIA","80136",0.04870377196184893,0.0,0.0,0.0,0.0,0.0,0.0,0.0074617912255051785,0.001719367147652298,0.185376285460558,0.0012991725703511974,0.0,0.0,0.0,0.0033687960906289664,0.3073722707571216,0.0,0.025210473896301808,0.009000221598560286,0.4591916212533207,"Non-Customer"
9174,0.0,0.23262908077042752,0.021567702975909833,"",1.0,0.04296875,0.0,"(50, 60]","",0.00406046841846081,0.0,0.0,"LIVORNO","TOSCANA","57025",0.12126617197013093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
12483,0.0,"","","",1.0,0.0,0.0,"(30, 40]","",0.0,1.0,0.0,"COMO","LOMBARDIA","22070",0.028493599681865774,0.0,0.0,0.0,0.0,0.0,0.0,0.17436246192489988,0.0,0.1427558946378273,0.0,0.0,0.0,0.0,0.0,0.18001412263765013,0.0,0.007618928503495483,0.05567758695714483,0.4395710053389824,"Non-Customer"
6138,1.0,0.30998297835994365,0.1114237302536324,"",1.0,0.11653645833333333,0.0,"(30, 40]","",0.10541559722530085,1.0,0.0,"","","",0.17011502463842945,0.0,0.0,0.0,0.0,0.0,0.0,0.1450900423497149,3.0293489709366472e-05,0.01199821554340185,0.003166128240760023,3.7650043581213596e-05,0.0,1.6491505695040873e-08,0.0019842835973737662,0.4680751614066394,0.0,0.0011068839105018713,0.0010331226470142595,0.3674782022797977,"Non-Customer"
2508,1.0,0.3254915837446388,0.054728855899831265,"",1.0,0.059244791666666664,0.0026217228464419473,"(40, 50]",0.6265060240963857,0.035462413664756304,1.0,0.0,"MILANO","LOMBARDIA","20015",0.14820684378090826,0.0,0.0,0.0,0.0,0.0,0.0,0.0655924365873013,0.0015956981296349553,0.049187266723317566,0.002687680641206554,0.010177587109968135,0.0005000637130462205,0.0016655026575796044,0.02704515155473769,0.3064245969856295,0.0,0.0004651999371953685,5.236798343168669e-05,0.5346064479769513,"Non-Customer"
7505,0.0,0.10856023769286618,0.043853424026932306,0.15384615384615385,1.0,0.05208333333333333,0.0012484394506866417,"(30, 40]","",0.05573493477281052,1.0,0.0,"TORINO","PIEMONTE","10152",0.14520895628935052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Auto"
5174,0.0,0.10856023769286618,0.01604084415525626,"",0.0,0.23372395833333331,0.0,"(40, 50]","",0.005971245220164476,1.0,0.0,"NAPOLI","CAMPANIA","80010",0.046763682237763934,0.0,0.0,0.0,0.0,0.0,0.0,0.0007806075433244517,6.952841409666229e-05,0.021856740883212208,0.0006847734580691147,0.0,0.1281641541677317,0.0,0.0,0.027912920633482656,0.0,0.028219128214588926,3.920319519181849e-05,0.7922729434903024,"Non-Customer"
2260,0.0,"","","",0.0,0.146484375,0.0004993757802746567,"(30, 40]","",0.012020362480973684,1.0,0.0,"","","",0.025991443606287128,0.0,0.0,0.0,0.0,0.0,0.0,0.009838942150505329,5.959111432736551e-05,0.046545223544989474,0.0012430452580749955,0.02614581723019528,0.00010754417912268698,0.001721651563678168,0.001062373124878639,0.7694593449254765,0.0,0.0017743599549281692,0.019426812876533413,0.12261529407729002,"V-Pet"
12100,0.0,"","","",1.0,0.03125,0.0,"(30, 40]","",0.0034310386217301482,1.0,0.0,"CATANZARO","CALABRIA","88020",0.03896019553392159,0.7237105157936827,0.9999999999999999,0.0,0.0,0.0,0.0,0.020648686748353302,0.0019485696730347371,0.07622866308654674,0.013185779459806759,0.0,0.0,0.00010819356148345848,0.0023072590340998955,0.08404440132692549,0.0,0.010822574533237449,0.03777599883154384,0.7529298737449683,"Non-Customer"
578,1.0,0.10856023769286618,0.08129343539265003,"",1.0,0.24544270833333331,0.006117353308364544,"(20, 30]",0.7228915662650603,0.029297228671717593,1.0,0.0,"NAPOLI","CAMPANIA","80065",0.02888890741734275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Bag"
8463,0.0,0.15622082985070984,0.011940271481868131,"",1.0,0.001953125,0.0,"(30, 40]","",0.0,0.0,0.0,"ROVIGO","VENETO","45014",0.4913368774389028,0.0,0.0,0.0,0.0,0.16098926738217456,0.3165467625899281,0.0,0.0,0.24685622419923975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06978296707039605,0.501123993514898,0.1822368152154661,"Non-Customer"
11945,0.0,0.12406884307756133,0.10999744410636697,"",1.0,0.05403645833333333,0.00024968789013732833,"(60, 70]","",0.20715649843450373,1.0,0.0,"PADOVA","VENETO","35038","",0.0,0.0,0.13761467889908258,0.09208874005860207,0.5342977134857677,0.5683453237410072,0.004431240271802996,0.0007919714343361657,0.008951011469322315,0.0011501775292343302,0.06650507950094207,0.00048038440806356085,0.00014010887371339667,0.004890872456628545,0.1672783507083897,2.9319287043262815e-08,0.000380404715051117,0.0012940716503801733,0.7437062976628486,"V-Bag"
7853,1.0,0.4495604268222001,0.11570258869542871,"",1.0,0.13606770833333331,0.0016229712858926342,"(40, 50]",0.819277108433735,0.08695120503535994,0.0,0.0,"FIRENZE","TOSCANA","50031",0.4345681857807019,0.0,0.0,0.0,0.0,0.0,0.0,0.05354601116212095,0.0008570301196923428,0.01942965395880744,0.0006911814394396009,0.008015066883250627,0.000369550837777165,2.9957238594964086e-05,0.00916323533452957,0.2626785180331456,0.0,0.0008395468175701071,0.00016525738462004353,0.6442149907904516,"V-Pet"
3127,0.0,0.18610326461634205,0.010513985334602693,"",1.0,0.03841145833333333,0.0,"(70, 80]",0.13253012048192772,0.01161305218877218,1.0,0.0,"ROMA","LAZIO","00047",0.20797506964354048,0.0,0.0,0.0,0.0,0.0,0.0,0.01812231951736296,0.0,0.1187012144767488,9.824014374812199e-08,0.0,0.0,9.542392629400917e-06,0.0,0.41618450265571294,0.0,0.0015865254229932293,0.0012428073422077804,0.4441529899522012,"Non-Customer"
4066,1.0,0.23262908077042752,0.06043400048889302,"",1.0,0.03841145833333333,0.00024968789013732833,"(20, 30]",0.6265060240963857,0.08935370386778567,1.0,0.0,"MANTOVA","LOMBARDIA","46010",0.2724687369813556,0.0,0.0,0.0,0.0,0.0,0.0,0.010097561675859934,0.009789115155733316,0.022207666783842197,0.016973585921798418,0.07463059408934396,0.0011242835121420725,0.0027573958687206464,0.017667550751040626,0.1516371126327278,0.0,0.0005923544387151396,9.689607758008685e-05,0.6924258830924958,"V-Bag"
294,1.0,0.4001488630886651,0.004987126513949121,"",1.0,0.12890625,0.002122347066167291,"(40, 50]","",0.01896511224768266,0.0,0.0,"ALESSANDRIA","PIEMONTE","15011",0.14068934477670395,0.0,0.0,0.0,0.0,0.0,0.0,0.07520518231457217,0.000199686228605986,0.03280474922998405,0.001129859308366974,0.00031453637813883353,0.0,4.054589642513256e-05,0.0011275459352026332,0.02100706117883901,0.0,0.007573371335677819,0.0020733600034163963,0.8585241021907709,"V-Pet"
3204,1.0,0.10856023769286618,0.01604084415525626,"",1.0,0.017578125,0.00012484394506866417,"(60, 70]",0.13253012048192772,0.010131133396519602,1.0,0.0,"TARANTO","PUGLIA","74020",0.08051157741757256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Non-Customer"
2526,0.0,"",0.004987126513949121,"",1.0,0.0,0.0,"(60, 70]",0.08433734939759038,0.0,1.0,0.0,"","","",0.012826520332281065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"V-Auto"
6636,0.0,"","","",1.0,0.016276041666666664,0.00037453183520599247,"(40, 50]","",0.03075623974609014,1.0,0.0,"","","",0.020106679423223524,0.0,0.0,0.0,0.0,0.0,0.0,0.025837723909054183,3.45278660735568e-07,0.0006440335607507001,0.00016949479805496983,0.0,0.0,0.00011802817866372198,0.0,0.5926578482378236,0.0,0.0002780496050325665,0.013481681615975964,0.3668127948159835,"Non-Customer"
4894,0.0,0.15508605384695165,0.004987126513949121,"",1.0,0.051432291666666664,0.0,"(70, 80]","",0.0010289237330989834,0.0,0.0,"CAGLIARI","SARDEGNA","09012",0.07984245796472934,0.017992802878848465,0.07812500000000004,0.0,0.0,0.0,0.0,0.008911223168454895,7.856756909575379e-06,0.1218394136237263,0.0027443807800081148,0.0,0.0,0.0,0.0010393967415283636,0.010644265116208787,0.0,0.12902381110507102,0.03335811544724026,0.6924315372608527,"Non-Customer"
8449,0.0,0.23262908077042752,0.054728855899831265,"",1.0,0.06770833333333333,0.002871410736579276,"(10, 20]","",0.06290538879979629,0.0,0.0,"","","",0.12931335543562608,0.0,0.0,0.0,0.0,0.0,0.0,0.14161502717227803,2.8309171543393432e-05,0.017074311257158498,0.001102551434682841,0.002948704643228029,0.0004123360935497212,0.0010984869995279746,0.004148293548446565,0.06254203466657332,0.0,0.00039865775134856427,0.0,0.7686312872616631,"Non-Customer"
